municipio,SAFRA,ano,mes,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA
Nova Esperança do Sudoeste,03/04,2003,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.004666666666665,10.596,16.834666666666667,78.07,0.13333333333333333,17.843,117.14999999999999,0.63395,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,03/04,2003,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.361612903225808,14.134516129032258,19.88935483870968,79.49967741935482,0.09161290322580645,21.050967741935484,233.69,0.7177666666666666,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,03/04,2003,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.79366666666667,14.516,20.551,77.584,0.08966666666666666,23.266333333333332,212.05,0.74335,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,03/04,2003,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.758064516129032,16.654838709677417,21.7558064516129,83.0958064516129,0.06548387096774194,22.37,385.98,0.748175,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,03/04,2004,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.955483870967743,18.004193548387097,23.07967741935484,78.93354838709678,0.06387096774193549,26.383548387096774,109.17999999999999,0.776,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,03/04,2004,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.1748275862069,15.990689655172414,22.023793103448277,73.49896551724137,0.06379310344827586,24.30103448275862,60.39,0.714475,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,03/04,2004,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.91,15.599677419354839,21.554516129032255,74.57806451612903,0.11064516129032259,21.701290322580647,97.31,0.67885,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,04/05,2004,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.247999999999998,13.561333333333334,18.794,84.28099999999999,0.097,16.767,108.72,0.6787,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,04/05,2004,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.267419354838708,12.836451612903225,18.692258064516132,80.8358064516129,0.07903225806451614,20.60967741935484,345.33,0.731425,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,04/05,2004,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.520666666666667,15.036666666666665,20.209,83.44233333333334,0.08766666666666666,21.852,212.12,0.7511,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,04/05,2004,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.26774193548387,16.776129032258062,22.266129032258064,77.60774193548387,0.09741935483870968,24.346451612903227,66.3,0.737275,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,04/05,2005,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.551935483870967,18.966129032258067,23.905161290322578,79.47064516129032,0.07225806451612903,21.69,143.01,0.750775,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,04/05,2005,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,31.603571428571428,17.69607142857143,24.045357142857142,68.54964285714286,0.10892857142857142,24.665714285714284,31.07,0.6361749999999999,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,04/05,2005,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.78258064516129,16.925483870967742,23.13290322580645,71.49612903225807,0.09225806451612903,20.13193548387097,70.88,0.692625,2300.0,2576.0,18.67
Nova Esperança do Sudoeste,05/06,2005,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,20.041999999999998,9.324000000000002,14.270666666666667,84.14699999999999,0.07066666666666667,13.610666666666667,185.05,0.6735,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,05/06,2005,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.958387096774196,15.758064516129032,20.416129032258063,86.01709677419356,0.09193548387096774,16.493548387096773,326.8,0.7515666666666667,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,05/06,2005,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.346333333333334,15.700666666666667,21.381666666666668,77.732,0.10066666666666667,25.046,77.42,0.738775,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,05/06,2005,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.03483870967742,16.945806451612906,22.687741935483867,74.93387096774192,0.08,25.905806451612904,68.25,0.650975,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,05/06,2006,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.190322580645162,19.06096774193548,24.240322580645163,78.00741935483872,0.0703225806451613,23.60258064516129,179.77,0.703575,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,05/06,2006,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.91,17.675,23.326785714285712,76.07607142857144,0.08428571428571428,22.01535714285714,81.05,0.7421,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,05/06,2006,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.486451612903227,17.52225806451613,22.556129032258063,79.80516129032259,0.08516129032258064,17.753548387096775,134.37,0.738625,1550.0,2800.0,30.11
Nova Esperança do Sudoeste,06/07,2006,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.355999999999998,10.138,16.762999999999998,73.47733333333333,0.10633333333333334,17.178,136.96,0.67815,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,06/07,2006,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.556451612903224,16.350645161290323,22.449032258064516,74.2258064516129,0.1032258064516129,20.723870967741938,125.84,0.7153333333333333,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,06/07,2006,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.103666666666665,16.374666666666666,22.267333333333333,73.79666666666667,0.06366666666666666,21.924666666666667,143.84,0.721175,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,06/07,2006,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,31.261935483870968,19.743225806451612,25.09193548387097,73.73193548387097,0.06516129032258064,22.96548387096774,181.09,0.664,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,06/07,2007,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.962903225806453,19.51290322580645,24.21548387096774,78.47129032258064,0.06935483870967742,20.521935483870966,162.09,0.704225,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,06/07,2007,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.07,19.19,24.10571428571429,76.82357142857143,0.08071428571428572,21.712500000000002,132.01,0.82445,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,06/07,2007,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.56935483870968,18.675806451612903,23.649354838709677,78.21032258064515,0.13193548387096773,19.378064516129033,109.87,0.803025,1450.0,4275.0,49.14
Nova Esperança do Sudoeste,07/08,2007,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.752333333333336,14.106,20.057666666666666,74.39466666666667,0.07533333333333332,16.719333333333335,35.63,0.672525,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,07/08,2007,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.91548387096774,16.164516129032258,21.965806451612906,75.58258064516129,0.1038709677419355,16.551290322580645,133.71,0.7109666666666667,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,07/08,2007,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.095000000000002,13.997000000000002,20.397,77.25833333333334,0.050333333333333334,23.899,209.01,0.734675,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,07/08,2007,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.581935483870968,17.73774193548387,23.18064516129032,75.87967741935483,0.06677419354838711,24.42290322580645,163.01,0.74255,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,07/08,2008,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.963548387096775,17.745483870967742,23.501290322580644,73.24354838709678,0.06483870967741936,22.70741935483871,76.81,0.795975,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,07/08,2008,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.904827586206896,17.889655172413793,23.785172413793102,70.35586206896552,0.07241379310344828,22.15448275862069,81.72,0.7498,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,07/08,2008,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.80483870967742,16.667096774193546,22.457741935483874,72.45806451612903,0.07451612903225807,20.11967741935484,63.35,0.6934,1400.0,3920.0,46.67
Nova Esperança do Sudoeste,08/09,2008,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,22.634666666666664,8.959333333333335,15.271999999999998,77.90066666666667,0.08600000000000001,18.529666666666667,98.03999999999999,0.668975,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,08/09,2008,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.826129032258066,15.289032258064516,20.18354838709677,85.15322580645162,0.05903225806451613,17.676129032258064,247.72,0.729625,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,08/09,2008,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.03166666666667,15.933666666666666,21.16466666666667,78.93966666666667,0.06666666666666667,23.937333333333335,132.12,0.7340333333333332,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,08/09,2008,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.154838709677417,16.603870967741937,22.950645161290325,70.66290322580646,0.06903225806451613,26.407096774193548,70.02,0.6678999999999999,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,08/09,2009,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.623548387096776,17.39,22.580645161290324,76.88548387096773,0.07709677419354839,22.686774193548384,157.68,0.687275,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,08/09,2009,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.060714285714287,18.705357142857142,23.900357142857143,77.66178571428573,0.0775,20.62964285714286,103.77,0.761375,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,08/09,2009,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.46677419354839,17.966129032258067,23.55032258064516,72.56903225806451,0.10741935483870968,20.901935483870968,66.72,0.738575,1500.0,3750.0,41.67
Nova Esperança do Sudoeste,09/10,2009,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,23.237333333333332,12.113,17.395333333333333,85.52733333333335,0.07233333333333333,13.238666666666667,232.25,0.7452000000000001,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,09/10,2009,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.565161290322582,14.73225806451613,19.844516129032257,84.11290322580645,0.09096774193548386,18.71967741935484,310.41,0.7608333333333334,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,09/10,2009,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.284666666666666,20.189,23.914666666666665,87.253,0.07666666666666667,19.194333333333336,217.22,0.7587,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,09/10,2009,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.47451612903226,18.78774193548387,23.390967741935484,83.14548387096774,0.08935483870967742,22.31935483870968,187.94,0.764425,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,09/10,2010,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.808709677419355,19.37483870967742,23.26225806451613,85.99677419354839,0.0467741935483871,22.09225806451613,184.82999999999998,0.780375,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,09/10,2010,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.214285714285715,20.252142857142854,23.81392857142857,85.55,0.065,19.803214285714287,153.78,0.7872,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,09/10,2010,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.67032258064516,17.753548387096775,22.273225806451613,84.08225806451614,0.07419354838709677,19.850967741935484,214.39,0.71675,2300.0,6700.0,48.55
Nova Esperança do Sudoeste,10/11,2010,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.230999999999998,12.306333333333333,17.706000000000003,81.94833333333332,0.08066666666666666,15.283666666666667,126.2,0.6711000000000001,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,10/11,2010,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.57967741935484,12.329677419354839,18.31032258064516,79.99096774193548,0.08451612903225807,19.67064516129032,262.8,0.6960666666666667,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,10/11,2010,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.485666666666663,13.487333333333334,19.77466666666667,76.17066666666666,0.10566666666666666,24.990333333333336,109.59,0.71015,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,10/11,2010,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.488064516129032,17.90032258064516,22.573548387096775,84.29645161290323,0.0664516129032258,19.89290322580645,346.91,0.7448250000000001,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,10/11,2011,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.989677419354837,19.51967741935484,23.99516129032258,81.24516129032257,0.11645161290322582,23.076451612903227,154.29,0.77555,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,10/11,2011,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.70357142857143,19.36785714285714,23.040357142857143,86.88857142857144,0.0575,17.84857142857143,214.13,0.767425,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,10/11,2011,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.767096774193547,17.6,22.024193548387096,82.1632258064516,0.0467741935483871,19.190645161290323,197.7,0.7689,2100.0,7350.0,58.33
Nova Esperança do Sudoeste,11/12,2011,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,23.59,10.246,16.550666666666665,81.44666666666667,0.09833333333333334,18.894000000000002,177.89,0.707075,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,11/12,2011,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.948387096774194,14.304516129032258,19.706451612903226,81.30354838709677,0.05935483870967742,20.219677419354838,221.32,0.7437333333333332,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,11/12,2011,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.39,14.848333333333333,20.377,79.25066666666666,0.083,22.948666666666668,136.32999999999998,0.7254499999999999,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,11/12,2011,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.74258064516129,16.081935483870968,22.108064516129033,71.48870967741935,0.09774193548387097,25.24516129032258,45.3,0.6706,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,11/12,2012,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.271612903225805,17.338064516129034,23.445483870967745,71.17258064516129,0.07258064516129033,25.989354838709676,90.67,0.662225,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,11/12,2012,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,31.414827586206897,19.650344827586206,24.898965517241383,71.28689655172414,0.07482758620689654,22.397586206896552,114.23,0.69625,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,11/12,2012,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.783870967741933,15.241290322580646,21.833225806451615,67.36516129032259,0.11129032258064517,22.351935483870967,37.18,0.7488,2000.0,4000.0,33.33
Nova Esperança do Sudoeste,12/13,2012,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.420666666666666,11.792666666666667,18.973666666666666,66.336,0.11433333333333334,18.332666666666668,57.95,0.66645,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,12/13,2012,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.720322580645163,15.959677419354838,21.49741935483871,78.51483870967742,0.09,17.850322580645162,244.85,0.7401249999999999,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,12/13,2012,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.291333333333334,17.210333333333335,23.255999999999997,70.40766666666667,0.07133333333333333,23.15233333333333,59.37,0.7066,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,12/13,2012,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.740322580645163,20.39290322580645,25.163548387096775,78.42225806451613,0.0703225806451613,22.530645161290323,188.82,0.75865,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,12/13,2013,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.80322580645161,17.54,23.733870967741936,69.13806451612903,0.07161290322580646,25.75258064516129,62.79,0.757625,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,12/13,2013,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.128214285714286,18.666785714285712,23.883928571428573,73.62678571428572,0.0667857142857143,19.62642857142857,74.05999999999999,0.7276,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,12/13,2013,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.475161290322582,16.414193548387097,21.38806451612903,80.12354838709678,0.09806451612903226,16.503870967741936,162.22,0.758575,2050.0,6260.0,50.89
Nova Esperança do Sudoeste,13/14,2013,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.05,11.422666666666666,17.21966666666667,80.73533333333333,0.07833333333333334,15.988666666666667,130.91,0.66415,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,13/14,2013,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.048387096774192,13.76741935483871,19.00483870967742,80.72419354838709,0.06741935483870967,19.620645161290323,103.58,0.7006333333333333,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,13/14,2013,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.491,15.669666666666668,21.866666666666667,75.232,0.06166666666666667,23.73966666666667,137.94,0.7017,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,13/14,2013,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.417419354838707,18.687419354838706,24.11967741935484,75.46387096774194,0.06064516129032258,24.00709677419355,115.13,0.7379,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,13/14,2014,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.195483870967742,19.510645161290324,24.092903225806452,80.6441935483871,0.10193548387096775,22.625806451612902,158.98,0.734475,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,13/14,2014,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,31.959285714285716,19.284285714285716,25.019642857142856,70.465,0.06964285714285715,22.61285714285714,85.12,0.6859999999999999,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,13/14,2014,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.187419354838706,16.761290322580646,21.519354838709678,81.60548387096775,0.08548387096774193,18.932258064516127,212.64,0.8019999999999999,2150.0,5965.0,46.24
Nova Esperança do Sudoeste,14/15,2014,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.982333333333333,14.254,19.119333333333334,83.42066666666666,0.077,15.178333333333335,232.59,0.685175,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,14/15,2014,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.356774193548386,16.24838709677419,22.036774193548386,78.02516129032259,0.1032258064516129,22.240967741935485,49.51,0.7483666666666666,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,14/15,2014,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.48033333333333,16.105333333333334,21.596,79.459,0.06166666666666667,21.694000000000003,137.64,0.7561249999999998,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,14/15,2014,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.07677419354839,18.490322580645163,23.59967741935484,77.94354838709677,0.08225806451612902,20.39548387096774,143.53,0.70315,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,14/15,2015,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.57709677419355,19.76806451612903,23.824516129032258,83.93838709677419,0.0735483870967742,23.16290322580645,135.29,0.7545499999999999,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,14/15,2015,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.595714285714283,19.02785714285714,23.766428571428573,78.87785714285714,0.08607142857142858,20.07107142857143,83.38000000000001,0.7541249999999999,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,14/15,2015,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.004516129032258,17.912580645161288,23.27032258064516,73.40548387096774,0.10967741935483871,19.91483870967742,48.96,0.7713,2420.0,7730.0,53.24
Nova Esperança do Sudoeste,15/16,2015,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.508666666666667,13.234,19.241,74.84933333333333,0.117,16.482,67.41,0.698825,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,15/16,2015,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.869032258064518,16.81064516129032,21.86741935483871,80.55096774193548,0.05870967741935484,17.877741935483872,134.66,0.7694000000000001,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,15/16,2015,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.42366666666667,17.819,22.258,84.07199999999999,0.067,15.614333333333333,210.18,0.792625,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,15/16,2015,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.801290322580645,19.86741935483871,23.03483870967742,89.97129032258064,0.06709677419354838,16.596774193548388,385.8,0.7447,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,15/16,2016,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.41290322580645,19.826129032258066,24.141290322580645,81.51032258064517,0.0632258064516129,22.29741935483871,181.39,0.743225,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,15/16,2016,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.75103448275862,20.54448275862069,23.672758620689656,89.40620689655174,0.061724137931034484,18.682758620689654,214.04,0.7233499999999999,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,15/16,2016,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.015806451612903,16.288709677419355,20.856774193548386,85.10032258064517,0.09774193548387097,17.73,178.01999999999998,0.7148,2550.0,8340.0,54.51
Nova Esperança do Sudoeste,16/17,2016,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,23.191333333333333,9.371666666666666,16.004,77.97800000000001,0.127,19.841666666666665,81.53,0.69555,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,16/17,2016,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.134838709677418,14.228064516129033,19.398709677419355,82.05967741935484,0.07677419354838709,18.86064516129032,203.75,0.7107,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,16/17,2016,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.782,14.625666666666666,20.453333333333333,77.48633333333333,0.10133333333333333,24.676,133.52,0.7023333333333334,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,16/17,2016,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.406451612903226,17.76967741935484,22.35677419354839,83.72129032258064,0.07903225806451614,21.73774193548387,244.94,0.74215,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,16/17,2017,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.309354838709677,19.123225806451615,23.37,83.58193548387096,0.07935483870967742,23.86032258064516,197.73,0.739825,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,16/17,2017,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.707142857142856,19.225357142857142,23.571785714285713,84.05785714285715,0.08892857142857144,20.380714285714284,147.66,0.7324999999999999,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,16/17,2017,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.350645161290323,17.53451612903226,21.95967741935484,83.74193548387096,0.06967741935483872,18.783548387096772,128.01,0.727575,2300.0,8970.0,65.0
Nova Esperança do Sudoeste,17/18,2017,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.648000000000003,15.136,20.999000000000002,72.60866666666666,0.10400000000000001,18.003666666666668,41.56,0.6511,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,17/18,2017,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.765483870967742,14.703548387096774,20.06935483870968,82.89,0.07806451612903226,17.087741935483873,377.28,0.7058666666666666,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,17/18,2017,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.432333333333336,13.495000000000001,20.019333333333336,78.82766666666666,0.08800000000000001,23.079,253.14,0.7663,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,17/18,2017,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.17064516129032,18.509999999999998,23.62548387096774,78.7941935483871,0.0903225806451613,22.908709677419353,149.16,0.78765,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,17/18,2018,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.08516129032258,19.126129032258063,22.746129032258064,87.4616129032258,0.06806451612903225,19.62548387096774,278.94,0.78005,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,17/18,2018,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.23785714285714,17.466785714285713,22.065714285714286,81.58535714285713,0.08607142857142858,22.062857142857144,205.1,0.743525,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,17/18,2018,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.40967741935484,17.957741935483874,22.491290322580646,86.5009677419355,0.09935483870967741,17.83483870967742,265.26,0.723875,1500.0,5400.0,60.0
Nova Esperança do Sudoeste,18/19,2018,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,24.278666666666666,13.129999999999999,18.304,83.12366666666667,0.145,15.775333333333332,189.14,0.68995,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,18/19,2018,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,25.30806451612903,15.749354838709678,20.220000000000002,85.99806451612903,0.0567741935483871,14.144838709677419,262.9,0.7643,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,18/19,2018,11,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.639666666666667,16.682333333333336,22.073,80.145,0.07833333333333334,23.389333333333333,174.1,0.75195,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,18/19,2018,12,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.642258064516128,17.675161290322578,23.473548387096773,75.2816129032258,0.10451612903225807,25.61709677419355,61.03,0.7610250000000001,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,18/19,2019,1,Sudoeste,Cambissolo Háplico eutrófico,650.0,29.881290322580647,20.654193548387095,24.812258064516133,82.52548387096775,0.07774193548387097,22.75709677419355,162.2,0.784625,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,18/19,2019,2,Sudoeste,Cambissolo Háplico eutrófico,650.0,28.804642857142856,18.415,23.185357142857146,80.44892857142858,0.07642857142857143,20.673571428571428,151.08,0.78555,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,18/19,2019,3,Sudoeste,Cambissolo Háplico eutrófico,650.0,27.56032258064516,17.193870967741937,21.873225806451615,81.94096774193548,0.09516129032258065,17.585806451612903,165.73999999999998,0.76425,1700.0,4930.0,48.33
Nova Esperança do Sudoeste,19/20,2019,9,Sudoeste,Cambissolo Háplico eutrófico,650.0,26.742,13.190666666666667,19.351,72.52533333333334,0.091,17.106333333333332,45.05,0.635125,1800.0,7560.0,70.0
Nova Esperança do Sudoeste,19/20,2019,10,Sudoeste,Cambissolo Háplico eutrófico,650.0,30.59258064516129,16.791290322580643,22.932580645161288,72.4716129032258,0.07516129032258065,19.87548387096774,124.62,0.6909666666666666,1800.0,7560.0,70.0
