municipio,SAFRA,ano,mes,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA,GDD,VPD,NDVI_x_RS,NDVI_Quadrado,Tmed_Quadrado,Desvio_Temp_Otima,Chuva_Total_Safra_Anterior,NDVI_Medio_Safra_Anterior
Pinhal de São Bento,13/14,2014,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.01774193548387,18.08903225806452,22.70387096774194,77.72612903225807,0.192258064516129,18.912258064516127,215.83,0.7703,1300.0,3760.0,48.21,13.053387096774195,0.6146495013953446,14.568112387096772,0.59336209,515.4657569198753,1.6799504682622195,878.03,0.7166678571428572
Pinhal de São Bento,14/15,2014,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,24.644,15.8,19.994333333333334,84.41833333333334,0.205,13.989333333333333,277.38,0.6846,1200.0,4200.0,58.33,10.222000000000001,0.3642154076744158,9.5770976,0.46867716,399.77336544444444,16.045365444444442,977.77,0.7228642857142857
Pinhal de São Bento,14/15,2014,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.942580645161293,17.708387096774196,22.70774193548387,79.24838709677418,0.192258064516129,21.673548387096773,54.440000000000005,0.6696666666666666,1200.0,4200.0,58.33,12.825483870967744,0.5727770447047366,14.514052903225805,0.4484534444444444,515.6415438085328,1.6699309053069735,977.77,0.7228642857142857
Pinhal de São Bento,14/15,2014,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.079,17.353,22.180333333333333,79.683,0.185,22.142666666666667,164.1,0.72225,1200.0,4200.0,58.33,12.216000000000001,0.5431002520174507,15.992541,0.5216450625,491.9671867777778,3.3111867777777775,977.77,0.7228642857142857
Pinhal de São Bento,14/15,2014,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.488709677419354,19.79290322580645,24.484193548387097,76.13580645161291,0.1996774193548387,19.953225806451613,178.25,0.7845500000000001,1200.0,4200.0,58.33,14.640806451612903,0.7330470165031596,15.654303306451615,0.6155187025000002,599.4757337148803,0.234443392299688,977.77,0.7228642857142857
Pinhal de São Bento,14/15,2015,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.155161290322575,20.711290322580645,24.28032258064516,85.02741935483871,0.1735483870967742,22.855483870967745,153.22,0.779675,1200.0,4200.0,58.33,14.43322580645161,0.454341997445747,17.819849387096777,0.607893105625,589.5340646201872,0.07858074921956143,977.77,0.7228642857142857
Pinhal de São Bento,14/15,2015,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.53214285714285,20.24607142857143,24.590714285714284,78.02607142857143,0.1614285714285714,21.115714285714287,91.12,0.721425,1200.0,4200.0,58.33,14.889107142857142,0.6792944932727739,15.233404178571428,0.520454030625,604.7032290816326,0.34894336734693726,977.77,0.7228642857142857
Pinhal de São Bento,14/15,2015,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.45967741935484,19.12322580645161,24.308709677419355,70.89838709677419,0.1693548387096774,19.437419354838717,62.03,0.68835,1200.0,4200.0,58.33,14.791451612903224,0.8845891140935522,13.37974761290323,0.47382572250000005,590.9133661810614,0.09530166493236206,977.77,0.7228642857142857
Pinhal de São Bento,15/16,2015,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,26.648666666666667,14.797,20.272666666666662,71.78033333333333,0.206,16.24833333333333,71.77,0.685825,1900.0,6555.0,57.5,10.722833333333334,0.6710753042786173,11.143513208333331,0.47035593062500003,410.9810137777776,13.89301377777781,980.54,0.721502380952381
Pinhal de São Bento,15/16,2015,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.31709677419355,18.07161290322581,22.7958064516129,76.98129032258065,0.1880645161290322,16.950000000000003,132.28,0.7322666666666667,1900.0,6555.0,57.5,13.194354838709678,0.638752207653521,12.411920000000004,0.5362144711111112,519.6487917793963,1.4500821019771133,980.54,0.721502380952381
Pinhal de São Bento,15/16,2015,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.42366666666667,18.863333333333333,22.93433333333333,83.90333333333334,0.1786666666666666,15.654,260.21,0.791675,1900.0,6555.0,57.5,13.143500000000003,0.4504327723569033,12.39288045,0.626749305625,525.9836454444444,1.1356454444444488,980.54,0.721502380952381
Pinhal de São Bento,15/16,2015,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,26.973870967741934,20.756774193548388,23.746451612903225,90.22741935483872,0.2025806451612903,16.929354838709678,397.83,0.7941,1900.0,6555.0,57.5,13.865322580645163,0.2871972897310544,13.443600677419356,0.6305948100000001,563.8939642039542,0.06428678459937581,980.54,0.721502380952381
Pinhal de São Bento,15/16,2016,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.81645161290323,21.08483870967742,24.76258064516129,83.03483870967742,0.1751612903225806,22.38064516129032,175.19,0.7572,1900.0,6555.0,57.5,14.950645161290325,0.5298651459308132,16.94662451612903,0.57335184,613.1854002081166,0.5815292403746086,980.54,0.721502380952381
Pinhal de São Bento,15/16,2016,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.44793103448276,21.283793103448275,24.17310344827586,90.77689655172416,0.1648275862068965,18.291034482758626,224.63,0.7405499999999999,1900.0,6555.0,57.5,14.36586206896552,0.27808222852302383,13.5454255862069,0.5484143024999999,584.3389303210463,0.029964803804993414,980.54,0.721502380952381
Pinhal de São Bento,15/16,2016,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,25.89903225806452,17.41516129032258,21.523225806451613,86.00387096774193,0.1938709677419355,17.193870967741937,145.56,0.754875,1900.0,6555.0,57.5,11.657096774193548,0.35942987933191645,12.979223346774194,0.5698362656249999,463.2492491155047,6.134410405827262,980.54,0.721502380952381
Pinhal de São Bento,16/17,2016,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,23.87333333333333,10.865666666666666,17.09733333333333,74.27666666666667,0.2173333333333333,19.709333333333333,72.82,0.6242,1800.0,7020.0,65.0,7.369499999999999,0.5015314324917559,12.302565866666667,0.38962564,292.318807111111,47.64680711111114,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,16/17,2016,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,25.68387096774193,15.538064516129031,20.43290322580645,79.73483870967742,0.2035483870967742,19.299354838709675,210.0,0.6464,1800.0,7020.0,65.0,10.610967741935482,0.4867046132214019,12.475102967741934,0.41783296,417.50353423517157,12.72417939646204,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,16/17,2016,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.782666666666668,16.125,21.76833333333333,72.64733333333334,0.1976666666666666,24.91933333333333,125.16,0.6605,1800.0,7020.0,65.0,11.953833333333336,0.7130367325888215,16.459219666666666,0.43626024999999996,473.860336111111,4.980336111111122,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,16/17,2016,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.56096774193548,19.37967741935484,23.752903225806453,79.24806451612903,0.1864516129032258,21.32451612903226,215.06,0.7911499999999999,1800.0,7020.0,65.0,13.97032258064516,0.6100960052500871,16.87089093548387,0.6259183224999999,564.2004116545265,0.06105681581685699,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,16/17,2017,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.01967741935484,20.336129032258064,24.445806451612903,80.60548387096775,0.1696774193548387,23.47225806451613,147.39,0.805075,1800.0,7020.0,65.0,14.677903225806453,0.5943837420739368,18.896928161290322,0.648145755625,597.597453069719,0.19874339229968743,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,16/17,2017,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.305714285714284,20.40428571428572,24.58535714285714,81.34642857142856,0.1742857142857143,20.945,164.11,0.737075,1800.0,7020.0,65.0,14.855000000000004,0.5764655522242277,15.438035875,0.5432795556250001,604.4397858418366,0.3426429846938758,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,16/17,2017,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.122903225806454,18.70709677419355,23.056774193548385,80.7709677419355,0.1680645161290322,18.462903225806453,137.38,0.72175,1800.0,7020.0,65.0,13.415,0.5420855590154853,13.325600403225808,0.5209230625,531.6148362122788,0.8896749219562992,1407.4699999999998,0.7509273809523809
Pinhal de São Bento,17/18,2017,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.340666666666667,17.056333333333335,22.886666666666667,64.63166666666667,0.1893333333333333,16.968333333333334,34.84,0.638875,1800.0,6480.0,60.0,13.698500000000003,0.9868602556204359,10.840643958333333,0.40816126562499994,523.7995111111111,1.239511111111111,1071.92,0.7123071428571429
Pinhal de São Bento,17/18,2017,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,26.16548387096774,16.16483870967742,21.05,80.76129032258065,0.2141935483870967,17.300967741935484,404.15,0.6616,1800.0,6480.0,60.0,11.16516129032258,0.47993920250335825,11.446320258064516,0.43771456,443.1025,8.702499999999995,1071.92,0.7123071428571429
Pinhal de São Bento,17/18,2017,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,26.168,14.826,20.657,78.735,0.2096666666666666,23.680333333333333,245.91,0.7238249999999999,1800.0,6480.0,60.0,10.497,0.5178213800000433,17.140417274999997,0.5239226306249999,426.711649,11.175649,1071.92,0.7123071428571429
Pinhal de São Bento,17/18,2017,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.700000000000003,19.76806451612903,24.573870967741936,77.07903225806452,0.1816129032258064,23.43064516129032,151.07,0.74945,1800.0,6480.0,60.0,14.734032258064516,0.7078581332546735,17.56009701612903,0.5616753025,603.8751343392299,0.32932788761706594,1071.92,0.7123071428571429
Pinhal de São Bento,17/18,2018,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,26.896451612903224,20.12,23.361290322580647,88.09903225806453,0.1832258064516129,19.940967741935484,304.79,0.818275,1800.0,6480.0,60.0,13.508225806451613,0.34172666729874773,16.317195379032256,0.669573975625,545.7498855359001,0.407950052029134,1071.92,0.7123071428571429
Pinhal de São Bento,17/18,2018,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.014285714285712,18.68285714285714,22.68285714285714,82.80535714285715,0.1867857142857143,22.687857142857144,201.57,0.79125,1800.0,6480.0,60.0,12.848571428571425,0.47388362411861445,17.951766964285717,0.6260765625,514.5120081632653,1.7348653061224526,1071.92,0.7123071428571429
Pinhal de São Bento,17/18,2018,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.181290322580644,18.712903225806453,22.96,87.04161290322581,0.1983870967741935,16.83451612903226,282.41,0.729275,1800.0,6480.0,60.0,12.947096774193547,0.3631779425375987,12.27699175,0.531842025625,527.1616,1.0815999999999981,1071.92,0.7123071428571429
Pinhal de São Bento,18/19,2018,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,24.183666666666667,14.554333333333334,18.98733333333333,83.11133333333333,0.2163333333333333,15.123,207.78,0.677675,1800.0,5940.0,55.0,9.369,0.3708172714458799,10.248479025,0.45924340562500005,360.5188271111109,25.126827111111158,1624.74,0.7303642857142857
Pinhal de São Bento,18/19,2018,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,25.121290322580645,16.676774193548386,20.73741935483871,86.67387096774193,0.1980645161290322,14.666774193548388,278.22,0.7321333333333334,1800.0,5940.0,55.0,10.899032258064516,0.3261136175596031,10.738034279569895,0.536019217777778,430.04056149843916,10.644432466181057,1624.74,0.7303642857142857
Pinhal de São Bento,18/19,2018,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.474666666666668,18.057333333333336,22.769333333333336,80.41366666666666,0.208,23.318,149.96,0.72625,1800.0,5940.0,55.0,12.766000000000002,0.5426352751046145,16.9346975,0.5274390624999999,518.4425404444446,1.5145404444444388,1624.74,0.7303642857142857
Pinhal de São Bento,18/19,2018,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.61193548387097,19.16935483870968,24.741612903225807,70.47548387096774,0.1841935483870967,25.41290322580645,59.55,0.794125,1800.0,5940.0,55.0,14.890645161290323,0.9209726004936261,20.181021774193546,0.630634515625,612.1474090530697,0.5499896982310102,1624.74,0.7303642857142857
Pinhal de São Bento,18/19,2019,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.24451612903226,21.85322580645161,26.20225806451613,77.07354838709678,0.1832258064516129,22.76290322580645,124.69,0.781475,1800.0,5940.0,55.0,16.548870967741934,0.7799211953301507,17.788639798387095,0.6107031756250001,686.5583276795005,4.84994058272633,1624.74,0.7303642857142857
Pinhal de São Bento,18/19,2019,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.390714285714285,19.4275,24.1475,77.68857142857142,0.1817857142857142,20.41857142857143,169.72,0.69485,1800.0,5940.0,55.0,14.409107142857142,0.6716715294036089,14.187844357142858,0.48281652249999996,583.10175625,0.02175625000000025,1624.74,0.7303642857142857
Pinhal de São Bento,18/19,2019,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.872903225806454,18.106774193548382,22.735806451612905,80.38806451612902,0.1983870967741935,17.208064516129035,185.02,0.7187,1800.0,5940.0,55.0,12.989838709677418,0.5422417813640079,12.367435967741937,0.51652969,516.9168950052031,1.5981853277835532,1624.74,0.7303642857142857
Pinhal de São Bento,19/20,2019,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.252333333333336,14.881333333333334,20.994,63.77866666666667,0.1989999999999999,17.176,37.2,0.6178,1900.0,7410.0,65.0,11.566833333333335,0.9004945717958885,10.6113328,0.38167684,440.748036,9.036036000000001,1174.94,0.732172619047619
Pinhal de São Bento,19/20,2019,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.22258064516129,18.306451612903224,24.23354838709677,67.95161290322581,0.192258064516129,19.003225806451614,146.82,0.6843,1900.0,7410.0,65.0,14.764516129032259,0.9697851248562781,13.003907419354839,0.46826649000000004,587.2648674297606,0.05454484911550338,1174.94,0.732172619047619
Pinhal de São Bento,19/20,2019,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.894333333333336,19.53533333333333,24.981333333333332,69.931,0.1796666666666667,22.19,128.45000000000002,0.747525,1900.0,7410.0,65.0,15.214833333333331,0.9514605025179642,16.58757975,0.558793625625,624.067015111111,0.9630151111111082,1174.94,0.732172619047619
Pinhal de São Bento,19/20,2019,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.343225806451613,18.45870967741936,24.324193548387097,70.2374193548387,0.1996774193548387,24.56903225806452,143.56,0.8366,1900.0,7410.0,65.0,14.400967741935489,0.9055194070597732,20.554452387096777,0.69989956,591.6663917793965,0.10510145681581687,1174.94,0.732172619047619
Pinhal de São Bento,19/20,2020,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.337419354838712,20.671935483870968,25.675806451612903,72.00387096774193,0.1903225806451613,21.538709677419355,170.51,0.8152,1900.0,7410.0,65.0,16.00467741935484,0.9231879398359777,17.55835612903226,0.6645510400000001,659.2470369406868,2.80832726326743,1174.94,0.732172619047619
Pinhal de São Bento,19/20,2020,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.29068965517241,19.526206896551724,24.968275862068968,68.72310344827586,0.1986206896551724,22.678275862068965,120.18,0.7041,1900.0,7410.0,65.0,15.408448275862067,0.9889118608074156,15.967774034482757,0.49575680999999994,623.4147995243759,0.9375581450654022,1174.94,0.732172619047619
Pinhal de São Bento,19/20,2020,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,32.416774193548385,18.31967741935484,24.96548387096774,58.94806451612904,0.2048387096774193,22.17096774193548,63.83,0.717025,1900.0,7410.0,65.0,15.368225806451612,1.2977628142233149,15.89713814516129,0.514124850625,623.2753849115504,0.9321591050988542,1174.94,0.732172619047619
Pinhal de São Bento,20/21,2020,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.206666666666667,16.255333333333333,22.048,67.65633333333334,0.2133333333333333,16.270666666666667,22.77,0.6435,2100.0,7770.0,61.67,12.731000000000002,0.8576493661346188,10.470174,0.41409224999999994,486.11430399999995,3.8103040000000066,810.55,0.7317928571428572
Pinhal de São Bento,20/21,2020,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.44225806451613,16.977096774193548,23.74322580645161,62.395806451612906,0.2058064516129032,21.018064516129037,78.02,0.6366,2100.0,7770.0,61.67,14.20967741935484,1.104900324341876,13.380099870967745,0.4052595600000001,563.7407716961496,0.06593298647242686,810.55,0.7317928571428572
Pinhal de São Bento,20/21,2020,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,32.288333333333334,17.790333333333333,24.590666666666667,57.03966666666667,0.215,23.476666666666667,71.88,0.6993333333333333,2100.0,7770.0,61.67,15.039333333333332,1.3280572353582383,16.418015555555552,0.489067111111111,604.7008871111111,0.3488871111111119,810.55,0.7317928571428572
Pinhal de São Bento,20/21,2020,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.884516129032257,19.25935483870968,24.890645161290323,70.83,0.2035483870967742,23.66967741935484,176.78,0.80565,2100.0,7770.0,61.67,15.071935483870966,0.9180388504512256,19.069475612903226,0.6490719225,619.5442165452654,0.7932488033298647,810.55,0.7317928571428572
Pinhal de São Bento,20/21,2021,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.248387096774195,20.54516129032258,24.07774193548387,84.01870967741935,0.2003225806451612,18.466451612903228,304.25,0.847,2100.0,7770.0,61.67,14.396774193548389,0.47909823031668425,15.641084516129034,0.717409,579.7376567117586,0.00604380853277841,810.55,0.7317928571428572
Pinhal de São Bento,20/21,2021,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.06,18.46392857142857,24.01214285714286,70.53678571428571,0.2125,23.41321428571429,25.05,0.747475,2100.0,7770.0,61.67,14.261964285714285,0.8797989696056141,17.50079234821429,0.558718875625,576.5830045918368,0.00014744897959187667,810.55,0.7317928571428572
Pinhal de São Bento,20/21,2021,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.18322580645161,18.88,24.37161290322581,69.1632258064516,0.1938709677419355,20.20870967741936,76.22999999999999,0.68315,2100.0,7770.0,61.67,15.031612903225806,0.9408684944382644,13.805580016129037,0.4666939225,593.9755155046828,0.13809614984391488,810.55,0.7317928571428572
Pinhal de São Bento,21/22,2021,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.554,15.723333333333333,21.671333333333333,69.55733333333333,0.207,16.659,110.75,0.6561750000000001,2320.0,2796.0,20.09,12.138666666666666,0.7888995057583752,10.931219325,0.4305656306250001,469.6466884444444,5.422688444444446,754.98,0.7232440476190476
Pinhal de São Bento,21/22,2021,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,25.346774193548388,15.636129032258063,20.385161290322586,80.46903225806452,0.2193548387096774,18.18193548387097,271.32,0.6667,2320.0,2796.0,20.09,10.491451612903226,0.46769177780466253,12.121896387096774,0.44448888999999997,415.55480083246636,13.067058896982275,754.98,0.7232440476190476
Pinhal de São Bento,21/22,2021,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.155666666666665,18.289666666666665,24.424333333333333,66.10933333333334,0.196,24.922666666666668,88.55,0.736625,2320.0,2796.0,20.09,14.722666666666665,1.0373139027472298,18.358659333333335,0.542616390625,596.5480587777778,0.18005877777777768,754.98,0.7232440476190476
Pinhal de São Bento,21/22,2021,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,35.25677419354839,20.59354838709677,27.81967741935484,47.51516129032258,0.1919354838709677,27.618387096774192,20.8,0.7316,2320.0,2796.0,20.09,17.925161290322578,1.9631555874765318,20.205612,0.53523856,773.9344517169616,14.589935587929245,754.98,0.7232440476190476
Pinhal de São Bento,21/22,2022,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,33.39806451612903,21.200322580645164,26.99129032258065,63.52354838709677,0.1858064516129032,23.731612903225805,121.44,0.6845,2320.0,2796.0,20.09,17.299193548387098,1.2998452068443536,16.244289032258063,0.46854025,728.5297532778359,8.947817793964646,754.98,0.7232440476190476
Pinhal de São Bento,21/22,2022,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,33.183928571428574,19.623214285714287,26.037142857142857,60.36964285714286,0.1975,23.69892857142857,92.68,0.7266250000000001,2320.0,2796.0,20.09,16.403571428571432,1.3350783493976697,17.220233973214288,0.5279838906250001,677.9328081632653,4.149951020408164,754.98,0.7232440476190476
Pinhal de São Bento,21/22,2022,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.256129032258062,18.25,22.844838709677425,79.89548387096775,0.2025806451612903,17.789354838709677,263.65,0.778125,2320.0,2796.0,20.09,13.25306451612903,0.5595447435416959,13.842341733870967,0.6054785156249999,521.8866556711762,1.3343976066597154,754.98,0.7232440476190476
Pinhal de São Bento,22/23,2022,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,20.976,11.458666666666666,16.217,83.24233333333333,0.1973333333333333,13.768333333333334,189.91,0.6522749999999999,2450.0,9445.0,64.25,6.2173333333333325,0.30895149310441616,8.980739625,0.4254626756249999,262.99108899999993,60.57508900000002,969.1899999999999,0.7114785714285714
Pinhal de São Bento,22/23,2022,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,24.304193548387097,14.841290322580644,19.39258064516129,86.01483870967742,0.2180645161290322,17.96225806451613,381.47,0.6374666666666665,2450.0,9445.0,64.25,9.572741935483869,0.3149166999469922,11.450340774193547,0.4063637511111109,376.0721840790842,21.228313111342366,969.1899999999999,0.7114785714285714
Pinhal de São Bento,22/23,2022,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,25.07333333333333,14.282666666666668,19.71033333333333,77.39566666666666,0.1943333333333333,26.80433333333333,80.71000000000001,0.6925,2450.0,9445.0,64.25,9.677999999999997,0.5191492869398525,18.56200083333333,0.47955625,388.497240111111,18.401240111111132,969.1899999999999,0.7114785714285714
Pinhal de São Bento,22/23,2022,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.78354838709677,18.923870967741934,24.30032258064516,74.25935483870968,0.1848387096774193,25.49741935483871,65.54,0.784725,2450.0,9445.0,64.25,14.353709677419353,0.7820343668139773,20.008462403225806,0.615793325625,590.5056775234132,0.09019365244536966,969.1899999999999,0.7114785714285714
Pinhal de São Bento,22/23,2023,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.65322580645161,19.56967741935484,24.434516129032257,74.63419354838709,0.1761290322580645,24.055806451612906,172.15,0.81785,2450.0,9445.0,64.25,14.611451612903224,0.7768610158427229,19.674041306451613,0.6688786225,597.0455784599375,0.18880426638917722,969.1899999999999,0.7114785714285714
Pinhal de São Bento,22/23,2023,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.260714285714283,18.562142857142856,23.213214285714287,78.89571428571428,0.1832142857142857,20.90714285714285,167.95,0.7825999999999999,2450.0,9445.0,64.25,13.41142857142857,0.6006011624730409,16.361929999999994,0.6124627599999998,538.8533174744898,0.6190317602040801,969.1899999999999,0.7114785714285714
Pinhal de São Bento,22/23,2023,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.263870967741934,19.713870967741936,24.13935483870968,79.61129032258064,0.2051612903225806,19.317419354838712,98.43,0.674325,2450.0,9445.0,64.25,14.488870967741935,0.6134896129905446,13.026218806451613,0.4547142056249999,582.7084520291364,0.01941977107180053,969.1899999999999,0.7114785714285714
Pinhal de São Bento,23/24,2023,9,Sudoeste,Cambissolo Háplico eutrófico,550.0,26.706,16.896666666666665,21.616333333333333,79.61166666666666,0.2226666666666666,14.988333333333332,166.99,0.592775,2450.0,9065.0,61.67,11.801333333333332,0.5265756923514193,8.884709291666667,0.3513822006250001,467.2658667777778,5.681866777777778,1156.16,0.7202488095238094
Pinhal de São Bento,23/24,2023,10,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.03548387096774,17.548387096774192,22.06483870967742,82.87129032258065,0.192258064516129,14.686451612903223,435.13,0.5021,2450.0,9065.0,61.67,12.291935483870965,0.4546641475836679,7.374067354838708,0.25210441,486.8571072840791,3.74484921956295,1156.16,0.7202488095238094
Pinhal de São Bento,23/24,2023,11,Sudoeste,Cambissolo Háplico eutrófico,550.0,27.149,18.75633333333333,22.988,85.31366666666666,0.2029999999999999,18.630333333333333,285.41,0.717625,2450.0,9065.0,61.67,12.952666666666666,0.4123039971931556,13.369592958333332,0.514985640625,528.448144,1.0241440000000008,1156.16,0.7202488095238094
Pinhal de São Bento,23/24,2023,12,Sudoeste,Cambissolo Háplico eutrófico,550.0,28.340967741935486,20.81225806451613,24.468387096774197,86.50129032258064,0.1754838709677419,21.937419354838703,201.19,0.914325,2450.0,9065.0,61.67,14.576612903225808,0.4142540772825504,20.0579309516129,0.8359902056250001,598.701967117586,0.21938647242456139,1156.16,0.7202488095238094
Pinhal de São Bento,23/24,2024,1,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.13258064516129,20.330967741935485,24.998387096774195,77.11193548387097,0.1632258064516129,24.098064516129032,93.42,0.851575,2450.0,9065.0,61.67,15.23177419354839,0.7249733534987141,20.52130929032258,0.725179980625,624.9193574401666,0.9967767950052059,1156.16,0.7202488095238094
Pinhal de São Bento,23/24,2024,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,31.236896551724136,21.52655172413793,25.99758620689655,76.42551724137931,0.1575862068965517,21.566206896551723,150.05,0.6052,2450.0,9065.0,61.67,16.381724137931034,0.7923289876468118,13.051868413793102,0.36626703999999993,675.8744885850177,3.990350653983345,1156.16,0.7202488095238094
Pinhal de São Bento,23/24,2024,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,30.49225806451613,20.46741935483871,24.996774193548383,77.9216129032258,0.1503225806451613,19.16774193548387,100.67,0.72,2450.0,9065.0,61.67,15.47983870967742,0.6992598521509421,13.800774193548387,0.5184,624.8387200832464,0.9935587929240292,1156.16,0.7202488095238094
Pinhal de São Bento,99/00,2000,2,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.16413793103448,19.36758620689655,24.00068965517241,77.97689655172414,0.19,21.71034482758621,196.7,0.7948,300.0,750.0,41.67,14.265862068965518,0.6571784357836787,17.255382068965517,0.6317070399999999,576.0331039238998,4.756242568294745e-07,1432.8600000000001,0.7005142857142858
Pinhal de São Bento,99/00,2000,3,Sudoeste,Cambissolo Háplico eutrófico,550.0,29.25354838709677,18.948064516129037,23.686129032258066,75.81903225806451,0.1732258064516129,18.92838709677419,89.55,0.77155,300.0,750.0,41.67,14.100806451612904,0.7080580857249554,14.604197064516127,0.5952894025,561.0327085327784,0.09851498439125832,1432.8600000000001,0.7005142857142858
Wenceslau Braz,00/01,2000,9,Norte,Argissolo Vermelho-Amarelo distrófico,841.0,24.098666666666663,13.194666666666668,18.19066666666667,79.79233333333333,0.1623333333333333,15.754666666666669,170.57,0.48425,410.0,984.0,40.0,8.646666666666665,0.4221105675208209,7.629197333333335,0.23449806250000002,330.90035377777787,33.74835377777775,,
Wenceslau Braz,00/01,2000,10,Norte,Argissolo Vermelho-Amarelo distrófico,841.0,29.122258064516128,16.41516129032258,22.148387096774197,73.4332258064516,0.1364516129032258,21.85935483870968,121.76,0.6175999999999999,410.0,984.0,40.0,12.768709677419352,0.7087852518134649,13.500337548387098,0.3814297599999999,490.55105098855375,3.4284703433922865,,
Wenceslau Braz,00/01,2000,11,Norte,Argissolo Vermelho-Amarelo distrófico,841.0,28.828333333333333,16.549,22.224666666666668,75.58033333333333,0.078,22.020666666666667,169.01,0.6847,410.0,984.0,40.0,12.688666666666666,0.6545334849986169,15.077550466666667,0.46881408999999996,493.9358084444445,3.1518084444444407,,
